Hato	Lote	Grupo	Ubicación	ID	Referencia	Color	Raza	Sexo/ tipo	Padre	Madre gen.	Madre 	Edad	Estado	Nacimiento	Peso nacim.	Destete	Peso destete	kg/d destete	Fecha ultimo peso	Ultimo peso	kg/d dest/últ	kg/d nac./últ.	Entrada	Origen	Peso entrada	Valor entrada	Salida	Destino	Peso salida	Valor salida	kg ganados	$ ganados	kg/d	$/d	Int. entre partos	No. crías	kg.prom. nacim.	kg dest. (vida)	Valor prom. destete	kg/d al destete /IEP	$/d  al destete	Leche lact. (vida)	Leche 305d (vida)	Leche vida vs.hato	Prot. vida vs.hato	Grasa vida vs.hato	Leche /día/IEP	Prot /día	Grasa /día	Costo /día	P	Ult. parto	1er. celo	Ult. celo	Toro programado	1er ser	# ser	Ult. servicio	Toro últ.serv.	Dias serv	Ult. diag. preñez	Ult. resultado	Preñada del toro	Concepción	Días preñez	No. crías	Destete	kg dest.	$ dest.	Secado	Leche lactan.	Leche 305d	Prot. lac. kg	Prot. 305d  kg	Grasa lact. kg	Grasa 305d kg	Lt  Lact. vs.hato	Prot. lac vs hato	Grasa lac. vs hato	Costo eventos	Prot.% prom	Grasa% prom	Lac.% prom	CSS'000 prom	Fecha últ. leche	Ult. leche	%últ. prot.	%últ. grasa	%últ. lacto.	Ult. CCS '000	Próximo parto 	Nombre	Numero	Registro	Id. Electrónica	Nombre largo	Retiro leche hasta	Retiro carne hasta	Cría (este parto)	AM	PM	TOTAL	Fecha inicio lactoinducción	Comentarios	Mes últ. parto	Mes prox. parto	Estado fertilidad	Estado lactancia	Toro últ. parto	Edad 1er. parto	Peso 1er. parto	Inicio servicio	Ult. TE	Donadora	Ult. aborto	No. abo (vida)	Tercio lactancia	Días al pico	Prod. al pico	Leche acumulada	Leche/día acum.	Leche/ día vida	Conc./ día 	Conc. acumulado	Conc./leche actual	Conc./leche acumulado	Días secos (actual)	Prom. días secos	Kg/día 	kg/día desde entrada	Ult. cond. corporal	Cond. corp.	Abuelo materno	Leche lact. madre	Leche 305d madre	Leche vrs. hato 	kg/dia al destete 	kg/día dest (vida)	Reg. leche	Life high SCC	Curr. high SCC	Mast. vida	Mast. act.	Cojera vida	Cojera act.	Prom part -conc.	Vida serv-concep.	Prog. Novillas	Prog. vacas	Prog. machos
RC		R 2		2630                				He:Rp	85	1591	1591	3a8m	Nc/Lac	4/08/2017	35.0	5/08/2017.....1	35.5	0.476	16/11/2018469	379.0	0.734	0.733							500.0		500.0		0.515		559	1	35.0	35.5		0.064		3'674	5'049	93%	100%	100%	6.1			$73	 2	14/01/2021101					0									1	15/01/2021...1	35.5			6'423	6'423					110%	100%	100%						15/04/2021.91	22.5						2630	2630		900115000827262				M-2630-2(Ma:Rp)						2021/01 (enero)		Nc	Lac	1	1a11m	385	3/01/2022				1	2 101-200	60	25.5	2'060	22.6	15.0	9.0	627	0.400	0.304		269					66	6'083	5'960	103%			24	0	0	0	0	0	0	258	4.0			
ISLA		PARAI		2634                			HO	He:Rp	95	2112	2112	3a8m	Palp-/Lac	15/08/2017	35.0	16/08/2017...1	35.5	0.516	16/11/2018458	383.0	0.760	0.760							500.0		500.0		0.620		262							479	3'631	74%	100%	100%	9.0			$164	 2	9/05/2020351	11/07/2020.63	27/03/2021322		11/07/2020.63	8	27/03/2021322	103	29	21/04/2021347	Negativo					10/05/2020...1				7'489	6'783					115%	100%	100%	$100'000					15/04/2021341	17.7						2634	2634		900115000827289										2020/05 (mayo)		Palp-	Lac		2a0m	403	28/04/2021			26/03/2021	2	3 >200	96	28.4	7'506	22.0	18.7	5.0	2'423	0.282	0.323		176					85	4'579	4'347	97%			28	0	0	0	0	0	0	59	1.5			
RC		R 2		2635                			HO	He:Rp	80	1463	1463	3a8m	PR/Lac	22/08/2017	35.0	23/08/2017...1	35.3	0.333	31/01/2019527	362.0	0.621	0.620							500.0		500.0		0.592		379	2	35.0	35.5	$1'020	0.094	$3	198	1'994	45%	100%	100%	2.6			$202	 2	5/12/2020141	6/01/2021...32	2/03/2021...87		6/02/2021...63	2	2/03/2021...87	114	54	21/04/2021137	Positivo	114	2/03/2021...87	54	1	6/12/2020.....1				4'421	3'791					65%	100%	100%	$80'000					15/04/2021131	12.8					9/12/2021.369	2635	2635		900115000827301				M-2635-2(Ma:Rp)						2020/12 (diciembre)	2021/12 (diciembre)	PR	Lac	109	2a2m	441	24/11/2021					2 101-200	57	17.1	1'758	13.4	10.9	3.0	479	0.234	0.272		340					62	9'058	7'101	139%			10	0	0	0	0	0	0	98	1.3			
RC		R 2		2637                	ISLA		HO	He:Rp	96	2128	2128	3a7m	PR/Lac	6/09/2017	35.0	7/09/2017.....1	35.6	0.556	31/01/2019512	443.0	0.797	0.797							500.0		500.0		0.446		363	2	41.5	41.9	$100'000	0.115	$275	5'324	5'362	102%	100%	100%	11.2			$167	 2	5/12/2020141	9/02/2021...66	9/02/2021...66		9/02/2021...66	1	9/02/2021...66	114	75	21/04/2021137	Cargada Ma	114	9/02/2021...66	75	1	6/12/2020.....1	48.3		19/09/2021288	5'767	5'767					103%	100%	100%	$60'000					15/04/2021131	20.1					18/11/2021348	2637	2637		900115000827273				465(He:Rp)						2020/12 (diciembre)	2021/11 (noviembre)	PR	Lac	104	2a2m	439	24/11/2021					2 101-200	86	25.5	2'838	21.7	17.8	7.0	863	0.348	0.304		51					85	4'720	5'238	94%			29	0	0	0	0	0	0	82	1.3	465		
ISLA		JCAL		2638                	ISLA		HO	He:Rp	95	2001	2001	3a7m	PR/Lac	10/09/2017	35.0	11/09/2017...1	37.0	2.000	16/11/2018432	358.0	0.745	0.748							500.0		500.0		0.509		418	1	35.0	35.8		0.086		2'565	4'587	80%	100%	100%	7.0			$139	 2	15/11/2020161	23/01/2021.69	27/02/2021104		23/01/2021.69	2	27/02/2021104	119	57	21/04/2021157	Positivo	119	27/02/2021104	57	1	16/11/2020...1	35.8			8'086	6'610					105%	100%	100%	$52'500					15/04/2021151	23.5					6/12/2021.386	2638	2638		900115000827236				G4188(He:Rp)						2020/11 (noviembre)	2021/12 (diciembre)	PR	Lac	1	1a11m	391	4/11/2021				1	2 101-200	120	24.3	3'282	21.7	13.5	7.0	887	0.298	0.270		169					69	6'129	6'631	120%			28	0	0	0	0	0	0	143	4.0			
RC		R 2		2642                			HO	He:Rp	93	1488	1488	3a6m	PR/Lac	3/10/2017	35.0	4/10/2017.....1	35.5	0.500	28/02/2019513	341.0	0.597	0.596							500.0		500.0		0.451		352	2	35.0	35.0		0.099		4'085	4'852	91%	100%	100%	9.0			$185	 2	24/12/2020122	20/02/2021.58	14/03/2021.80		20/02/2021.58	2	14/03/2021.80	115	42	21/04/2021118	Positivo	115	14/03/2021.80	42	1	25/12/2020...1	35.5			6'450	5'619					95%	100%	100%	$65'000					15/04/2021112	19.3					21/12/2021362	2642	2642		900115000827290				M-2642-2(Ma:Rp)						2020/12 (diciembre)	2021/12 (diciembre)	PR	Lac	104	2a3m	453	13/12/2021					2 101-200	38	22.0	2'233	19.9	15.8	7.0	616	0.363	0.276		54					65	6'030	5'626	98%			26	0	0	0	0	0	0	72	1.7	279		
RC		R 2		2644                	ISLA		HO	He:Rp	95	2156	2156	3a6m	PR/Lac	6/10/2017	35.0	7/10/2017.....1	35.3	0.273	31/01/2019482	420.0	0.800	0.799							500.0		500.0		0.393		364	2	35.0	35.5	$110'000	0.098	$302	4'998	5'658	107%	100%	100%	12.2			$168	 2	26/10/2020181	26/12/2020.61	6/02/2021.103		26/12/2020.61	2	6/02/2021.103	114	78	7/04/2021.163	Cargada Ma	114	6/02/2021.103	78	1	27/10/2020...1	35.5		16/09/2021325	6'657	6'318					108%	100%	100%	$80'000					15/04/2021171	19.5					15/11/2021385	2644	2644		900115000827296				M-2644-2(Ma:Rp)						2020/10 (octubre)	2021/11 (noviembre)	PR	Lac	108	2a1m	422	15/10/2021					2 101-200	35	28.8	3'893	22.8	19.4	5.0	1'251	0.256	0.321		56					85	4'162	2'979	88%			30	0	0	0	0	0	0	86	1.3			
ISLA		JCAL		2645                			HO	He:Rp	95	2186	2186	3a6m	Ser/Lac	6/10/2017	35.0	7/10/2017.....1	34.8	-0.182	6/02/2020.853	540.0	0.593	0.592							500.0		500.0		0.393		352	2	35.0	35.4		0.100		5'297	5'828	107%	100%	100%	9.8			$127	 2	25/01/202190	7/04/2021...72	7/04/2021...72		7/04/2021...72	1	7/04/2021...72	119	18						1	26/01/2021...1	35.5			6'359	6'359					105%	100%	100%	$15'000					15/04/2021.80	22.7						2645	2645		900115000827294				M-2645-2(Ma:Rp)						2021/01 (enero)		Ser	Lac	112	2a4m	463	14/01/2022					1 0-100	49	24.6	1'730	21.6	18.7	9.0	542	0.396	0.313		56					85	6'550	5'281	92%			24	0	0	0	0	0	0	78	2.0	289		
RC		R 2		2647                			HO	He:Rp	90	1571	1571	3a6m	Nc/Lac	12/10/2017	35.0	13/10/2017...1	35.5	0.500	6/02/2020.847	568.0	0.629	0.629							500.0		500.0		0.419		367	1	35.0	35.5		0.097		5'170	6'292	114%	100%	100%	7.1			$148	 2	27/03/202129					0									1	28/03/2021...1	35.5			7'482	7'482					125%	100%	100%						15/04/2021.19	24.9						2647	2647		900115000827300				M-2647-2(Ma:Rp)						2021/03 (marzo)		Nc	Lac	104	2a5m	483	16/03/2022					1 0-100	19	24.9	0	0.0	15.6	9.0	95	0.361			55						6'531	6'351	113%			21	0	0	0	0	0	0	86	4.0			
RC		R 2		2648                			HO	He:Rp	92	1570	1570	3a6m	PR/Lac	15/10/2017	35.0	16/10/2017...1	35.4	0.364	31/01/2019473	350.0	0.667	0.666							500.0		500.0		0.396		363	1	36.0	35.9		0.099		3'700	4'816	90%	100%	100%	9.6			$243	 2	16/11/2020160	18/12/2020.32	29/01/2021.74		8/01/2021...53	2	29/01/2021.74	114	86	7/04/2021.142	Cargada He	114	29/01/2021.74	86	1	17/11/2020...1	35.9		8/09/2021.296	5'933	5'933					103%	100%	100%	$120'000					15/04/2021150	19.6					7/11/2021.356	2648	2648		900115000827331				448(He:Rp)						2020/11 (noviembre)	2021/11 (noviembre)	PR	Lac	108	2a0m	414	5/11/2021					2 101-200	44	25.0	3'269	21.8	15.7	5.0	998	0.255	0.305		77						4'114	4'067	77%			28	0	0	0	0	0	0	83	1.7	448		
ISLA		PARAI		2649                			HO	He:Rp	93	1816	1816	3a6m	PR/Lac	17/10/2017	35.0	18/10/2017...1	35.5	0.548	31/01/2019471	395.0	0.765	0.764							500.0		500.0		0.463		352	2	35.5	35.9		0.102		5'747	6'752	125%	100%	100%	13.3			$171	 2	9/12/2020137	6/02/2021...59	6/02/2021...59		6/02/2021...59	1	6/02/2021...59	115	78	21/04/2021133	Cargada	115	6/02/2021...59	78	1	10/12/2020...1	36.4		16/09/2021281	7'831	7'831					138%	100%	100%	$45'000					15/04/2021127	29.2					15/11/2021341	2649	2649		900115000827287				469(He:Rp)						2020/12 (diciembre)	2021/11 (noviembre)	PR	Lac	106	2a1m	428	28/11/2021					2 101-200	68	30.6	3'641	28.7	21.5	10.0	1'148	0.342	0.315		55					72	7'342	6'993	117%			27	0	0	0	0	0	0	71	1.3	257; 469		
RC		R 2		2660                			HO	He:Rp	2	1446	1446	3a5m	Palp-/Lac	24/11/2017	35.0	25/11/2017...1	35.3	0.344	6/02/2020.804	502.0	0.581	0.581							500.0		500.0		0.442		343	2	34.5	34.6		0.101		5'011	5'214	93%	100%	100%	8.4			$50	 2	21/02/202163	3/03/2021...10	19/03/2021.26		19/03/2021.26	1	19/03/2021.26	124	37	21/04/2021.59	Negativo O				1	22/02/2021...1	34.1			5'418	5'418					84%	100%	100%	$20'000					15/04/2021.53	19.5						2660	2660		900115000827392				506(He:Rp)						2021/02 (febrero)		Palp-	Lac	108	2a3m	456	10/02/2022					1 0-100	53	19.5	911	17.2	17.2	7.0	265	0.359	0.291		52					57	6'082	5'836	99%			23	0	0	0	0	0	0	62	1.0	313; 506		
RC		R 2		2661                			HO	He:Rp	93	1827	1827	3a4m	PR/Lac	3/12/2017	35.0	4/12/2017.....1	35.7	0.673	6/02/2020.795	494.0	0.577	0.577							500.0		500.0		0.412		447	1	35.0	35.5	$101'010				5'721	114%	100%	100%	15.2			$284	 1	10/04/2020380	24/04/2020.14	22/09/2020165		13/06/2020.64	4	22/09/2020165	115	215	2/12/2020.236	Cargada Ma	115	22/09/2020165	215	1	11/04/2020...1	35.5	$101'010	2/05/2021.387	6'996	5'721					114%	100%	100%	$105'000					15/04/2021370	13.3					1/07/2021.447	2661	2661		900115000827304				M-2661-1(Ma:Rp)						2020/04 (abril)	2021/07 (julio)	PR	Lac	10	2a4m	465	30/03/2021					3 >200	249	22.6	6'782	18.3	18.3	0.0	1'865	0.000	0.275							71	6'668	6'548	109%			25	0	0	0	0	0	0	165	3.0			
RC		R 2		2663                	ISLA		HO	He:Rp	2	1340	1340	3a4m	Nc/Lac	4/12/2017	35.0	5/12/2017.....1	35.5	0.451	6/02/2020.794	517.0	0.607	0.607							500.0		500.0		0.433		433	2	35.0	35.0		0.081		6'473	5'948	109%	100%	100%	8.1			$19	 2	18/04/20217					0									1	19/04/2021...1				6'493	6'493					109%	100%	100%													2663	2663		900115000827403				M-2663-2(Ma:Rp)						2021/04 (abril)		Nc	Lac	102	2a2m	434	7/04/2022					1 0-100			0		17.4		0				62						6'170	5'558	97%			25	0	0	0	0	0	0	149	2.5	290		
RC		R 2		2666                			HO	He:Rp	2	1588	1588	3a4m	PR/Lac	18/12/2017	35.0	19/12/2017...1	35.7	0.712	16/11/2018333	256.0	0.664	0.664							500.0		500.0		0.417		408	1	35.0	35.5	$100'000	0.087	$245	3'484	4'200	76%	100%	100%	8.6			$256	 2	29/09/2020208	12/12/2020.74	22/01/2021115		12/12/2020.74	2	22/01/2021115	114	93	7/04/2021.190	Cargada	114	22/01/2021115	93	1	30/09/2020...1	35.5	$100'000	1/09/2021.337	5'612	5'164					87%	100%	100%	$140'000					15/04/2021198	15.8					31/10/2021397	2666	2666		900115000827271				M-2666-2(Ma:Rp)						2020/09 (septiembre)	2021/10 (octubre)	PR	Lac	105	1a7m	333	18/09/2021			22/01/2021	2	3 >200	47	24.6	3'577	18.1	13.4	5.0	1'000	0.316	0.280		91					66	4'393	4'335	83%			34	0	0	0	0	0	0	126	1.7			
RC		HOR.1		2667                			HO	He:Rp	98	1636	1636	3a4m	PR/Horra	2/12/2017	35.0	3/12/2017.....1	35.4	0.377	6/02/2020.796	497.0	0.581	0.580							500.0		500.0		0.421		429	1	35.0	30.0				6'988	5'889	117%	100%	100%	16.3			$124	 1	9/03/2020412	12/04/2020.34	3/08/2020.147		16/05/2020.68	4	3/08/2020.147	102	265	7/10/2020.212	Cargada Ma	102	3/08/2020.147	265	1	10/03/2020...1	30.0		15/03/2021371	6'988	5'889					117%	100%	100%	$45'900					15/03/2021371	15.2					12/05/2021429	2667	2667	900115000827311 	900115000827280				309(He:Rp)						2020/03 (marzo)	2021/05 (mayo)	PR	Horra	25	2a3m	449	26/02/2021					3 >200	113	22.3	6'988	18.8	18.8	0.0	1'907	0.000	0.273	58	58					68	6'401	6'245	103%			25	0	0	0	0	0	0	147	2.5	309		
RC		R 2		2668                			HO	He:Rp	MOGUL	714	2239	3a3m	Nc/Lac	26/12/2017	35.0	27/12/2017...1	35.5	0.517	28/02/2019429	380.0	0.805	0.804							500.0		500.0		0.503		423	2	35.0	35.5	$110'000	0.084	$260	4'846	5'206	94%	100%	100%	8.2			$12	 2	16/01/202199					0									1	17/01/2021...1	35.5	$110'000		5'687	5'687					94%	100%	100%						15/04/2021.89	20.4						2668	2668		900115000827274				M-2668-2(Ma:Rp)						2021/01 (enero)		Nc	Lac	112	1a10m	382	5/01/2022					1 0-100	72	22.1	1'694	19.0	16.2	7.0	451	0.343	0.266		108					88	7'228	6'660	115%			26	0	0	0	0	0	0	150	1.0			
RC		R 1		2669                				He:Rp	MOGUL	1619	2211	3a4m	Ca/Lac	24/12/2017	35.0	25/12/2017...1	35.5	0.548	6/02/2020.774	525.0	0.633	0.633							500.0		500.0		0.419			1	35.0						6'132	112%	100%	100%	10.3			$57	 1	22/02/2020428	17/04/2020.55	19/02/2021363		17/04/2020.55	6	28/07/2020157	80	271	23/09/2020214	Cargada Ma				1	23/02/2020...1				7'262	6'132					112%	100%	100%	$24'000					15/04/2021418	2.3						2669	2669		900115000827394				M-2669-1(Ma:Rp)						2020/02 (febrero)		Ca	Lac		2a1m	430	10/02/2021			27/01/2021	1	3 >200	129	23.8	7'264	17.4	17.4	0.0	2'089	0.000	0.288													27	0	0	0	0	0	0		2.0			
RC		R 2		2675                			HO	He:Rp	96	2023	2023	3a3m	Ser/Lac	14/01/2018	35.0	15/01/2018...1	35.9	0.900	6/02/2020.753	527.0	0.653	0.653							500.0		500.0		0.422		336	2	35.0	35.5	$106'061	0.106	$316	5'508	6'527	118%	100%	100%	9.6			$117	 2	24/02/202160	6/04/2021...41	14/04/2021.49		14/04/2021.49	1	14/04/2021.49	124	11						1	25/02/2021...1	35.5	$111'111		7'547	7'547					121%	100%	100%	$20'000					15/04/2021.50	26.9						2675	2675		900115000827298				M-2675-2(Ma:Rp)						2021/02 (febrero)		Ser	Lac	17	2a2m	436	13/02/2022					1 0-100	50	26.9	1'239	24.8	20.4	9.0	306	0.335	0.247		55					69	8'523	6'579	118%			22	0	0	0	0	0	0	57	1.0			
RC		R 1		2676                			HO	He:Rp	96	2232	2232	3a3m	Ser/Lac	19/01/2018	35.0	20/01/2018...1	35.6	0.610	1/04/2020.803	446.0	0.512	0.512							500.0		500.0		0.428			1	35.0	34.8					3'923	77%	100%	100%	6.7			$232	 1	9/06/2020320	22/08/2020.74	9/04/2021.304		22/08/2020.74	7	9/04/2021.304	80	16	7/04/2021.302	Negativo				1	10/06/2020...1	34.8			3'979	3'923					77%	100%	100%	$72'000					15/04/2021310	9.1						2676	2676		900115000827323				363(He:Rp)						2020/06 (junio)		Ser	Lac	25	2a4m	471	29/05/2021					3 >200	189	18.0	3'988	12.9	12.9	0.0	712	0.000	0.179							85	6'275	6'392	109%			21	0	0	0	0	0	0		2.0	363		
RC		HOR.1		2678                			GY(50%) x HO(50%)	He:Rp	3	2029	2029	3a3m	PR/Horra	22/01/2018	35.0	23/01/2018...1	37.5	2.500	6/02/2020.745	490.0	0.608	0.611							500.0		500.0		0.434		404	1	41.0	39.8				5'086	4'787	94%	100%	100%	12.6			$198	 1	23/03/2020398	12/06/2020.81	23/07/2020122		12/06/2020.81	3	23/07/2020122	111	276	23/09/2020184	Cargada Ma	111	23/07/2020122	276	1	24/03/2020...1	39.8		15/02/2021329	5'086	4'787					94%	100%	100%	$77'900					15/02/2021329	10.2					1/05/2021.404	2678	2678		900115000827404				319(He:Rp)						2020/03 (marzo)	2021/05 (mayo)	PR	Horra	10	2a2m	431	12/03/2021					3 >200	82	18.0	5'086	15.5	15.5	0.0	1'385	0.000	0.272	75	75					1	6'201	6'449	109%			21	0	0	0	0	0	0	122	2.0			
RC		R 2		2681                			HO(75%) x JE(25%)	He:Rp	2	239J	239J	3a3m	Nc/Lac	24/01/2018	35.0	25/01/2018...1	35.4	0.361	15/04/2020812	535.0	0.616	0.616							500.0		500.0		0.453		346	2	35.0	35.5		0.103		5'687	6'402	119%	100%	100%	8.0			$13	 2	17/04/20218					0									1	18/04/2021...1	35.5			7'116	7'116					119%	100%	100%													2681	2681		900115000827315				531(He:Rp)						2021/04 (abril)		Nc	Lac	PADEN SEX	2a3m	452	6/04/2022					1 0-100			0		20.0		0				61					77	3'219	3'219	66%			19	0	0	0	0	1	0	63	1.0	531		
RC		R 2		2683                			HO(75%) x JE(25%)	He:Rp	2	247J	247J	3a2m	Ser/Lac	27/01/2018	35.0	28/01/2018...1	35.3	0.333	6/02/2020.740	484.0	0.607	0.607							500.0		500.0		0.425		346	2	35.0	35.5	$110'000	0.103	$318	4'488	4'680	90%	100%	100%	7.8			$143	 2	18/02/202166	17/04/2021.58	17/04/2021.58		17/04/2021.58	1	17/04/2021.58	124	8						1	19/02/2021...1	35.5	$110'000		4'873	4'873					87%	100%	100%	$20'000					15/04/2021.56	16.9						2683	2683		900115000827405				M-2683-2(Ma:Rp)						2021/02 (febrero)		Ser	Lac	104	2a1m	421	7/02/2022					1 0-100	39	19.4	1'022	18.3	16.4	7.0	280	0.414	0.274		65					78	7'572	6'960	118%			23	0	0	0	0	0	0	68	1.0			
ISLA		PARAI		2686                			HO	He:Rp	97	2021	2021	3a2m	PR/Lac	2/02/2018	35.0	3/02/2018.....1	35.1	0.074	5/07/2019.518	368.0	0.644	0.643							500.0		500.0		0.434		349								2'732	60%	100%	100%	6.5				 1	8/09/2020229	30/09/2020.22	14/11/2020.67		14/11/2020.67	1	14/11/2020.67	80	162	13/01/2021127	Cargada Ma	80	14/11/2020.67	162		9/09/2020.....1			24/06/2021289	2'732	2'732					60%	100%	100%						15/04/2021219	6.9					23/08/2021349	2686	2686		900115000827398										2020/09 (septiembre)	2021/08 (agosto)	PR	Lac		2a7m	500	28/08/2021				1	3 >200	68	15.0	2'253	10.3	10.3	0.0	417	0.000	0.185							PAALOCK	3'751	3'516	113%			15	0	0	0	0	0	0	67	3.0			
RC		R 2		2687                			HO	He:Rp	3	1085	1085	3a2m	PR/Lac	4/02/2018	35.0	5/02/2018.....1	35.3	0.280	6/02/2020.732	521.0	0.664	0.664							500.0		500.0		0.434		458	1	33.0	32.8					6'752	136%	100%	100%	18.4			$124	 1	23/03/2020398	16/05/2020.54	15/09/2020176		16/05/2020.54	5	15/09/2020176	102	222	18/11/2020240	Cargada Ma	102	15/09/2020176	222	1	24/03/2020...1	32.8		25/04/2021398	8'573	6'752					136%	100%	100%	$48'000					15/04/2021388	14.9					24/06/2021458	2687	2687		900115000827397				318(He:Rp)						2020/03 (marzo)	2021/06 (junio)	PR	Lac	10	2a1m	424	12/03/2021			29/07/2020	1	3 >200	82	25.0	8'439	21.7	21.7	0.0	2'531	0.000	0.300							58	7'577	7'599	125%			26	0	0	0	0	0	0	176	3.0	318		
ISLA		PARAI		2688                			HO	He:Rp	4	1965	1965	3a2m	PR/Lac	5/02/2018	35.0	6/02/2018.....1	35.3	0.333	6/02/2020.731	511.0	0.652	0.651							500.0		500.0		0.435		640	1	35.0						5'171	102%	100%	100%	10.2			$78	 1	6/03/2020415	22/04/2020.47	27/02/2021358		22/04/2020.47	7	27/02/2021358	103	57	21/04/2021411	Positivo	103	27/02/2021358	57	1	7/03/2020.....1				8'912	5'171					102%	100%	100%	$32'000					15/04/2021405	11.0					6/12/2021.640	2688	2688		900115000827327				M-2688-1(Ma:Rp)						2020/03 (marzo)	2021/12 (diciembre)	PR	Lac	25	2a1m	415	23/02/2021			23/09/2020	2	3 >200	74	21.6	6'542	16.2	16.2	1.0	1'733	0.091	0.265							69	8'372	7'924	138%			26	0	0	0	0	0	0	358	4.0			
RC		HOR.1		2689                			HO	He:Rp	5	1793B	1793B	3a2m	PR/Horra	6/02/2018	35.0	7/02/2018.....1	35.2	0.174	15/04/2020799	565.0	0.664	0.663							500.0		500.0		0.465		416	1	33.0	33.2				5'477	5'223	102%	100%	100%	13.2			$262	 1	8/05/2020352	20/05/2020.12	19/09/2020134		30/06/2020.53	4	19/09/2020134	115	218	18/11/2020194	Cargada	115	19/09/2020134	218	1	9/05/2020.....1	33.2		30/03/2021326	5'477	5'223					102%	100%	100%	$91'156					29/03/2021325	11.9					28/06/2021416	2689	2689		900115000827396				349(He:Rp)						2020/05 (mayo)	2021/06 (junio)	PR	Horra	25	2a3m	446	27/04/2021					3 >200	53	21.9	5'477	16.9	16.9	0.0	1'589	0.000	0.290	90	90					ATLANTIC	5'552	5'531	94%			22	0	0	0	0	0	0	134	2.5	349		
RC		R 2		2691                	ISLA		HO	He:Rp	96	02B	02B	3a2m	PR/Lac	1/02/2018	35.0	2/02/2018.....1	35.2	0.214	15/04/2020804	498.0	0.576	0.576							500.0		500.0		0.491		425	1	33.0	33.2					4'827	93%	100%	100%	12.3			$151	 1	11/05/2020349	10/06/2020.30	1/10/2020.143		11/07/2020.61	3	1/10/2020.143	22	206	2/12/2020.205	Cargada He	22	1/10/2020.143	206	1	12/05/2020...1	33.2		11/05/2021365	5'477	4'827					93%	100%	100%	$52'000					15/04/2021339	10.2					10/07/2021425	2691	2691		900115000827402				352(He:Rp)						2020/05 (mayo)	2021/07 (julio)	PR	Lac		2a3m	450	30/04/2021					3 >200	65	19.6	5'221	15.4	15.4	0.0	1'306	0.000	0.250							98	3'641	3'641	84%			23	0	0	0	0	0	0	143	2.0	352		
RC		HOR.1		2692                			HO(50%) x JE(50%)	He:Rp	97	248J	248J	3a1m	PR/Horra	28/02/2018	35.0	1/03/2018.....1	35.3	0.279	15/04/2020777	479.0	0.572	0.571							500.0		500.0		0.449		398	1	32.0	32.3				6'713	6'370	124%	100%	100%	16.9			$18	 1	8/05/2020352	3/07/2020...56	1/09/2020.116		3/07/2020...56	3	1/09/2020.116	80	236	4/11/2020.180	Cargada Ma	80	1/09/2020.116	236	1	9/05/2020.....1	32.3		30/03/2021326	6'713	6'370					124%	100%	100%	$6'156					29/03/2021325	13.8					10/06/2021398	2692	2692		900115000827330				346(He:Rp)						2020/05 (mayo)	2021/06 (junio)	PR	Horra	23	2a2m	435	27/04/2021					3 >200	236	22.7	6'713	20.7	20.7	0.0	2'036	0.000	0.303	72	72					81	3'923	3'732	73%			22	0	0	0	0	1	0	116	2.0	346		
RC		R 2		2693                			HO(75%) x JE(25%)	He:Rp	2	271J	271J	3a2m	Nc/Lac	20/02/2018	35.0	21/02/2018...1	35.4	0.412	15/04/2020785	525.0	0.624	0.624							500.0		500.0		0.471		334	2	34.5	35.0		0.105		4'739	5'208	98%	100%	100%	6.8			$106	 2	30/03/202126					0									1	31/03/2021...1	36.5			5'676	5'676					95%	100%	100%						15/04/2021.16	18.6						2693	2693		900115000827408				524(He:Rp)						2021/03 (marzo)		Nc	Lac	104	2a2m	435	19/03/2022					1 0-100	16	18.6	0	0.0	16.2	7.0	0	0.376			58					81	3'395	3'395	75%			19	0	0	0	0	0	0	57	1.0	524		
ISLA		PARAI		2694                			HO	He:Rp	2	1704	1704	3a2m	PR/Lac	22/02/2018	35.0	23/02/2018...1	35.6	0.571	5/07/2019.498	414.0	0.761	0.761							500.0		500.0		0.441		396								2'791	58%	100%	100%	5.5			$297	 1	8/09/2020229	14/11/2020.67	31/12/2020114		14/11/2020.67	2	31/12/2020114	113	115	10/03/2021183	Cargada He	113	31/12/2020114	115		9/09/2020.....1			10/08/2021336	3'020	2'791					58%	100%	100%	$65'000					15/04/2021219	7.4					9/10/2021.396	2694	2694		900115000827292										2020/09 (septiembre)	2021/10 (octubre)	PR	Lac		2a6m	500	28/08/2021				1	3 >200	54	12.9	2'168	9.9	9.9	0.0	437	0.000	0.202							54	4'904	4'875	111%			15	0	0	0	0	0	0	114	5.0			
RC		R 2		2696                			HO	He:Rp	96	2242	2242	3a1m	Nc/Lac	2/03/2018	35.0	3/03/2018.....1	35.2	0.244	1/04/2020.761	470.0	0.572	0.572							500.0		500.0		0.450		280	1	35.0	35.5		0.127			3'208	63%	100%	100%	6.2			$137	 2	10/04/202115					0										11/04/2021...1				2'321	2'321					39%	100%	100%						15/04/2021...5	6.7						2696	2696		900115000827409										2021/04 (abril)		Nc	Lac		2a4m	463	30/03/2022					1 0-100	5	6.7	0	0.0	14.4	0.0	0	0.000								88	4'672	4'382	85%			19	0	0	0	0	0	0	81	2.0			
