Hato,Lote,Grupo,Ubicación,ID,Referencia,Color,Raza,Sexo/ tipo,Padre,Madre gen.,Madre ,Edad,Estado,Nacimiento,Peso nacim.,Destete,Peso destete,kg/d destete,Fecha ultimo peso,Ultimo peso,kg/d dest/últ,kg/d nac./últ.,Entrada,Origen,Peso entrada,Valor entrada,Salida,Destino,Peso salida,Valor salida,kg ganados,$ ganados,kg/d,$/d,Int. entre partos,No. crías,kg.prom. nacim.,kg dest. (vida),Valor prom. destete,kg/d al destete /IEP,$/d  al destete,Leche lact. (vida),Leche 305d (vida),Leche vida vs.hato,Prot. vida vs.hato,Grasa vida vs.hato,Leche /día/IEP,Prot /día,Grasa /día,Costo /día,P,Ult. parto,1er. celo,Ult. celo,Toro programado,1er ser,# ser,Ult. servicio,Toro últ.serv.,Dias serv,Ult. diag. preñez,Ult. resultado,Preñada del toro,Concepción,Días preñez,No. crías.1,Destete.1,kg dest.,$ dest.,Secado,Leche lactan.,Leche 305d,Prot. lac. kg,Prot. 305d  kg,Grasa lact. kg,Grasa 305d kg,Lt  Lact. vs.hato,Prot. lac vs hato,Grasa lac. vs hato,Costo eventos,Prot.% prom,Grasa% prom,Lac.% prom,CSS'000 prom,Fecha últ. leche,Ult. leche,%últ. prot.,%últ. grasa,%últ. lacto.,Ult. CCS '000,Próximo parto ,Nombre,Numero,Registro,Id. Electrónica,Nombre largo,Retiro leche hasta,Retiro carne hasta,Cría (este parto),AM,PM,TOTAL,Fecha inicio lactoinducción,Comentarios,Mes últ. parto,Mes prox. parto,Estado fertilidad,Estado lactancia,Toro últ. parto,Edad 1er. parto,Peso 1er. parto,Inicio servicio,Ult. TE,Donadora,Ult. aborto,No. abo (vida),Tercio lactancia,Días al pico,Prod. al pico,Leche acumulada,Leche/día acum.,Leche/ día vida,Conc./ día ,Conc. acumulado,Conc./leche actual,Conc./leche acumulado,Días secos (actual),Prom. días secos,Kg/día ,kg/día desde entrada,Ult. cond. corporal,Cond. corp.,Abuelo materno,Leche lact. madre,Leche 305d madre,Leche vrs. hato ,kg/dia al destete ,kg/día dest (vida),Reg. leche,Life high SCC,Curr. high SCC,Mast. vida,Mast. act.,Cojera vida,Cojera act.,Prom part -conc.,Vida serv-concep.,Prog. Novillas,Prog. vacas,Prog. machos,Leche vida vs.hato/prom,Leche vida vs.hato_C,Lt Lact. vs.hato/prom,Lt Lact. vs.hato_C,Leche vrs. hato/prom,Leche vrs. hato_C,Hoy,Edad_actual,Leche_prom_mes,Leche_prom_mes_c,DIM,DIM_c,Tercio lactancia (groups),Mast_vida,Mast_activa,Cojera_vida,Cojera_activa,No_crias,Int_entre_partos,label,value
RC,,CF,,299                 ,,,HO,He:Rp,27,1325,1325,4m,Nc,2020-02-14,35.0,2020-02-15,35.3,0.301,2020-06-01,131.0,0.894,0.889,,,,,,,131.0,,131.0,,,,0,0,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,$6.756,,,,,,,,,,,,299,299,,,,,,,,,,,,,,,,,,,2021-03-29,,,,,,,,,,,,,,,,,1.2109999999999999,1.213,,,,6277.0,5767.0,98.0,,,,,,0,0,0,0,,,,,,0,+0% /Prom,0,+0% /Prom,-2,-2% /Prom,2020-10-20,8,0.0,0.0 Lt. Mes,0,0 DIM,Sin Terc. Lactancia,0 Mastitis,No Activa,0 Cojeras,No Activa,0 Crías,0 Días,CF,CF
RC,,CF,,301                 ,,,HO,He:Rp,17,1972,1972,4m,Nc,2020-02-14,35.0,2020-02-15,35.5,0.461,2020-06-01,123.0,0.818,0.815,,,,,,,123.0,,123.0,,,,0,0,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,$6.156,,,,,,,,,,,,301,301,,,,,,,,,,,,,,,,,,,2021-03-29,,,,,,,,,,,,,,,,,1.158,1.139,,,,8259.0,8201.0,144.0,,,,,,0,0,0,0,,,,,,0,+0% /Prom,0,+0% /Prom,44,+44% /Prom,2020-10-20,8,0.0,0.0 Lt. Mes,0,0 DIM,Sin Terc. Lactancia,0 Mastitis,No Activa,0 Cojeras,No Activa,0 Crías,0 Días,CF,CF
RC,,CF,,302                 ,,,HO,He:Rp,17,4076,4076,4m,Nc,2020-02-19,35.0,2020-02-20,35.5,0.526,2020-06-01,129.0,0.9159999999999999,0.9129999999999999,,,,,,,129.0,,129.0,,,,0,0,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,$6.156,,,,,,,,,,,,302,302,,,,,,,,,,,,,,,,,,,2021-04-03,,,,,,,,,,,,,,,,,1.2109999999999999,1.252,,,98,5991.0,5261.0,103.0,,,,,,0,0,0,0,,,,,,0,+0% /Prom,0,+0% /Prom,3,+3% /Prom,2020-10-20,8,0.0,0.0 Lt. Mes,0,0 DIM,Sin Terc. Lactancia,0 Mastitis,No Activa,0 Cojeras,No Activa,0 Crías,0 Días,CF,CF
RC,,CF,,303                 ,,,HO,He:Rp,17,2468,2468,4m,Nc,2020-02-24,35.0,2020-02-25,35.4,0.368,2020-06-01,95.0,0.615,0.612,,,,,,,95.0,,95.0,,,,0,0,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,$6.156,,,,,,,,,,,,303,303,,,,,,,,,,,,,,,,,,,2021-04-08,,,,,,,,,,,,,,,,,1.053,0.9690000000000001,,,94,6312.0,6192.0,114.0,,,,,,0,0,0,0,,,,,,0,+0% /Prom,0,+0% /Prom,14,+14% /Prom,2020-10-20,7,0.0,0.0 Lt. Mes,0,0 DIM,Sin Terc. Lactancia,0 Mastitis,No Activa,0 Cojeras,No Activa,0 Crías,0 Días,CF,CF
RC,,CF,,304                 ,,,HO,He:Rp,27,1311,1311,4m,Nc,2020-02-24,35.0,2020-02-25,35.2,0.168,2020-06-01,109.0,0.7609999999999999,0.755,,,,,,,109.0,,109.0,,,,0,0,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,$6.756,,,,,,,,,,,,304,304,,,,,,,,,,,,,,,,,,,2021-04-08,,,,,,,,,,,,,,,,,1.053,1.112,,,45,5272.0,4981.0,87.0,,,,,,0,0,0,0,,,,,,0,+0% /Prom,0,+0% /Prom,-13,-13% /Prom,2020-10-20,7,0.0,0.0 Lt. Mes,0,0 DIM,Sin Terc. Lactancia,0 Mastitis,No Activa,0 Cojeras,No Activa,0 Crías,0 Días,CF,CF
RC,,CF,,306                 ,,,HO,He:Rp,17,1552,1552,4m,Nc,2020-02-27,35.0,2020-02-28,34.9,-0.12300000000000001,2020-04-28,44.0,0.152,0.14800000000000002,,,,,,,60.8,,60.8,,,,0,0,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,$6.756,,,,,,,,,,,,306,306,,,,,,,,,,,,,,,,,,,2021-04-11,,,,,,,,,,,,,,,,,0.188,0.721,,,66,5143.0,4722.0,79.0,,,,,,0,0,0,0,,,,,,0,+0% /Prom,0,+0% /Prom,-21,-21% /Prom,2020-10-20,7,0.0,0.0 Lt. Mes,0,0 DIM,Sin Terc. Lactancia,0 Mastitis,No Activa,0 Cojeras,No Activa,0 Crías,0 Días,CF,CF
RC,,CF,,307                 ,,,HO,He:Rp,17,2379,2379,4m,Nc,2020-03-02,40.0,2020-03-03,40.4,0.375,2020-06-01,101.0,0.674,0.67,,,,,,,101.0,,101.0,,,,0,0,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,$6.756,,,,,,,,,,,,307,307,,,,,,,,,,,,,,,,,,,2021-04-15,,,,,,,,,,,,,,,,,1.158,1.11,,,92,6029.0,5402.0,99.0,,,,,,0,0,0,0,,,,,,0,+0% /Prom,0,+0% /Prom,-1,-1% /Prom,2020-10-20,7,0.0,0.0 Lt. Mes,0,0 DIM,Sin Terc. Lactancia,0 Mastitis,No Activa,0 Cojeras,No Activa,0 Crías,0 Días,CF,CF
RC,,CF,,308                 ,,,HO,He:Rp,26,2457,2457,4m,Nc,2020-03-02,35.0,2020-03-03,35.2,0.25,2020-06-01,82.0,0.519,0.516,,,,,,,82.0,,82.0,,,,0,0,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,$6.756,,,,,,,,,,,,308,308,,,,,,,,,,,,,,,,,,,2021-04-15,,,,,,,,,,,,,,,,,0.8420000000000001,0.9009999999999999,,,91,4982.0,4982.0,87.0,,,,,,0,0,0,0,,,,,,0,+0% /Prom,0,+0% /Prom,-13,-13% /Prom,2020-10-20,7,0.0,0.0 Lt. Mes,0,0 DIM,Sin Terc. Lactancia,0 Mastitis,No Activa,0 Cojeras,No Activa,0 Crías,0 Días,CF,CF
RC,,CF,,309                 ,,,HO,He:Rp,25,2667,2667,3m,Nc,2020-03-09,35.0,2020-03-10,30.0,-5.0,2020-06-01,83.0,0.639,0.5710000000000001,,,,,,,83.0,,83.0,,,,0,0,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,$6.756,,,,,,,,,,,,309,309,,,,,,,,,,,,,,,,,,,2021-04-22,,,,,,,,,,,,,,,,,1.158,0.988,,,98,0.0,5667.0,110.0,,,,,,0,0,0,0,,,,,,0,+0% /Prom,0,+0% /Prom,10,+10% /Prom,2020-10-20,7,0.0,0.0 Lt. Mes,0,0 DIM,Sin Terc. Lactancia,0 Mastitis,No Activa,0 Cojeras,No Activa,0 Crías,0 Días,CF,CF
RC,,CF,,310                 ,,,HO,He:Rp,11,4079,4079,3m,Nc,2020-03-09,35.0,2020-03-10,35.4,0.444,2020-06-01,102.0,0.802,0.7979999999999999,,,,,,,102.0,,102.0,,,,0,0,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,$6.756,,,,,,,,,,,,310,310,,,,,,,,,,,,,,,,,,,2021-04-22,,,,,,,,,,,,,,,,,1.263,1.214,,,98,6322.0,5930.0,112.0,,,,,,0,0,0,0,,,,,,0,+0% /Prom,0,+0% /Prom,12,+12% /Prom,2020-10-20,7,0.0,0.0 Lt. Mes,0,0 DIM,Sin Terc. Lactancia,0 Mastitis,No Activa,0 Cojeras,No Activa,0 Crías,0 Días,CF,CF
RC,,CF,,312                 ,,,HO,He:Rp,17,1735,1735,3m,Nc,2020-03-17,35.0,2020-03-18,34.3,-0.7,2020-06-01,77.0,0.569,0.5529999999999999,,,,,,,77.0,,77.0,,,,0,0,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,$6.756,,,,,,,,,,,,312,312,,,,,,,,,,,,,,,,,,,2021-04-30,,,,,,,,,,,,,,,,,0.9470000000000001,1.013,,,71,6563.0,6563.0,115.0,,,,,,0,0,0,0,,,,,,0,+0% /Prom,0,+0% /Prom,15,+15% /Prom,2020-10-20,7,0.0,0.0 Lt. Mes,0,0 DIM,Sin Terc. Lactancia,0 Mastitis,No Activa,0 Cojeras,No Activa,0 Crías,0 Días,CF,CF
RC,,CF,,313                 ,,,HO,He:Rp,25,2660,2660,3m,Nc,2020-03-15,35.0,2020-03-16,35.1,0.083,2020-06-01,88.0,0.687,0.679,,,,,,,88.0,,88.0,,,,0,0,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,$6.756,,,,,,,,,,,,313,313,,,,,,,,,,,,,,,,,,,2021-04-28,,,,,,,,,,,,,,,,,1.2109999999999999,1.128,,,2,5727.0,5180.0,107.0,,,,,,0,0,0,0,,,,,,0,+0% /Prom,0,+0% /Prom,7,+7% /Prom,2020-10-20,7,0.0,0.0 Lt. Mes,0,0 DIM,Sin Terc. Lactancia,0 Mastitis,No Activa,0 Cojeras,No Activa,0 Crías,0 Días,CF,CF
RC,,CF,,314                 ,,,HO,He:Rp,17,4031,4031,3m,Nc,2020-03-17,35.0,2020-03-18,35.2,0.2,2020-06-01,61.0,0.344,0.342,,,,,,,61.0,,61.0,,,,0,0,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,$6.756,,,,,,,,,,,,314,314,,,,,,,,,,,,,,,,,,,2021-04-30,,,,,,,,,,,,,,,,,0.316,0.8029999999999999,,,,6450.0,6260.0,113.0,,,,,,0,0,0,0,,,,,,0,+0% /Prom,0,+0% /Prom,13,+13% /Prom,2020-10-20,7,0.0,0.0 Lt. Mes,0,0 DIM,Sin Terc. Lactancia,0 Mastitis,No Activa,0 Cojeras,No Activa,0 Crías,0 Días,CF,CF
RC,,CF,,315                 ,,,HO,He:Rp,17,2465,2465,3m,Nc,2020-03-19,46.0,2020-03-20,45.0,-1.0,2020-06-01,64.0,0.26,0.243,,,,,,,64.0,,64.0,,,,0,0,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,$6.756,,,,,,,,,,,,315,315,,,,,,,,,,,,,,,,,,,2021-05-02,,,,,,,,,,,,,,,,,0.789,0.865,,,95,6845.0,6496.0,119.0,,,,,,0,0,0,0,,,,,,0,+0% /Prom,0,+0% /Prom,19,+19% /Prom,2020-10-20,7,0.0,0.0 Lt. Mes,0,0 DIM,Sin Terc. Lactancia,0 Mastitis,No Activa,0 Cojeras,No Activa,0 Crías,0 Días,CF,CF
RC,,CF,,316                 ,,,HO,He:Rp,17,4099,4099,3m,Nc,2020-03-22,39.0,2020-03-23,37.4,-1.6,2020-06-01,64.0,0.38,0.35200000000000004,,,,,,,64.0,,64.0,,,,0,0,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,$6.756,,,,,,,,,,,,316,316,,,,,,,,,,,,,,,,,,,2021-05-05,,,,,,,,,,,,,,,,,0.632,0.9009999999999999,,,98,5620.0,5620.0,103.0,,,,,,0,0,0,0,,,,,,0,+0% /Prom,0,+0% /Prom,3,+3% /Prom,2020-10-20,6,0.0,0.0 Lt. Mes,0,0 DIM,Sin Terc. Lactancia,0 Mastitis,No Activa,0 Cojeras,No Activa,0 Crías,0 Días,CF,CF
RC,,CF,,317                 ,,,HO,He:Rp,10,2542,2542,3m,Nc,2020-03-23,38.0,2020-03-24,37.5,-0.5,2020-06-01,76.0,0.5579999999999999,0.5429999999999999,,,,,,,76.0,,76.0,,,,0,0,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,$6.756,,,,,,,,,,,,317,317,,,,,,,,,,,,,,,,,,,2021-05-06,,,,,,,,,,,,,,,,,0.789,1.0859999999999999,,,90,3563.0,3563.0,73.0,,,,,,0,0,0,0,,,,,,0,+0% /Prom,0,+0% /Prom,-27,-27% /Prom,2020-10-20,6,0.0,0.0 Lt. Mes,0,0 DIM,Sin Terc. Lactancia,0 Mastitis,No Activa,0 Cojeras,No Activa,0 Crías,0 Días,CF,CF
RC,,CF,,318                 ,,,HO,He:Rp,10,2687,2687,3m,Nc,2020-03-23,33.0,2020-03-24,32.8,-0.25,2020-06-01,64.0,0.45299999999999996,0.44299999999999995,,,,,,,64.0,,64.0,,,,0,0,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,$6.756,,,,,,,,,,,,318,318,,,,,,,,,,,,,,,,,,,2021-05-06,,,,,,,,,,,,,,,,,0.684,0.914,,,3,6754.0,6754.0,121.0,,,,,,0,0,0,0,,,,,,0,+0% /Prom,0,+0% /Prom,21,+21% /Prom,2020-10-20,6,0.0,0.0 Lt. Mes,0,0 DIM,Sin Terc. Lactancia,0 Mastitis,No Activa,0 Cojeras,No Activa,0 Crías,0 Días,CF,CF
RC,,CF,,320                 ,,,HO,He:Rp,97,1534,1534,3m,Nc,2020-03-30,42.0,2020-03-31,42.2,0.156,2020-06-01,80.0,0.61,0.603,,,,,,,80.0,,80.0,,,,0,0,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,$6.756,,,,,,,,,,,,320,320,,,,,,,,,,,,,,,,,,,2021-05-13,,,,,,,,,,,,,,,,,0.9470000000000001,1.27,,,66,6244.0,6168.0,107.0,,,,,,0,0,0,0,,,,,,0,+0% /Prom,0,+0% /Prom,7,+7% /Prom,2020-10-20,6,0.0,0.0 Lt. Mes,0,0 DIM,Sin Terc. Lactancia,0 Mastitis,No Activa,0 Cojeras,No Activa,0 Crías,0 Días,CF,CF
RC,,CF,,321                 ,,,HO,He:Rp,17,1184,1184,3m,Nc,2020-04-04,40.0,2020-04-05,40.3,0.292,2020-06-01,71.0,0.539,0.534,,,,,,,71.0,,71.0,,,,0,0,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,$6.756,,,,,,,,,,,,321,321,,,,,,,,,,,,,,,,,,,2021-05-18,,,,,,,,,,,,,,,,,0.684,1.224,,,53,8163.0,7996.0,136.0,,,,,,0,0,0,0,,,,,,0,+0% /Prom,0,+0% /Prom,36,+36% /Prom,2020-10-20,6,0.0,0.0 Lt. Mes,0,0 DIM,Sin Terc. Lactancia,0 Mastitis,No Activa,0 Cojeras,No Activa,0 Crías,0 Días,CF,CF
RC,,CF,,322                 ,,,HO,He:Rp,17,2439,2439,2m,Nc,2020-04-06,35.0,2020-04-07,35.2,0.22699999999999998,2020-06-01,65.0,0.541,0.536,,,,,,,65.0,,65.0,,,,0,0,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,$6.756,,,,,,,,,,,,322,322,,,,,,,,,,,,,,,,,,,2021-05-20,,,,,,,,,,,,,,,,,0.895,1.161,,,92,5277.0,5277.0,97.0,,,,,,0,0,0,0,,,,,,0,+0% /Prom,0,+0% /Prom,-3,-3% /Prom,2020-10-20,6,0.0,0.0 Lt. Mes,0,0 DIM,Sin Terc. Lactancia,0 Mastitis,No Activa,0 Cojeras,No Activa,0 Crías,0 Días,CF,CF
RC,,CF,,323                 ,,,HO,He:Rp,17,1252,1252,2m,Nc,2020-04-06,42.0,2020-04-07,42.0,0.045,2020-06-01,64.0,0.39899999999999997,0.39299999999999996,,,,,,,64.0,,64.0,,,,0,0,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,$6.756,,,,,,,,,,,,323,323,,,,,,,,,,,,,,,,,,,2021-05-20,,,,,,,,,,,,,,,,,0.737,1.143,,,,4651.0,4651.0,83.0,,,,,,0,0,0,0,,,,,,0,+0% /Prom,0,+0% /Prom,-17,-17% /Prom,2020-10-20,6,0.0,0.0 Lt. Mes,0,0 DIM,Sin Terc. Lactancia,0 Mastitis,No Activa,0 Cojeras,No Activa,0 Crías,0 Días,CF,CF
RC,,CF,,324                 ,,,HO,He:Rp,17,2143,2143,2m,Nc,2020-04-07,35.0,2020-04-08,35.2,0.19,2020-06-01,52.0,0.311,0.309,,,,,,,60.5,,60.5,,1.442,,0,0,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,$600,,,,,,,,,,,,324,324,,,,,,,,,,,,,,,,,,,2021-05-21,,,,,,,,,,,,,,,,,0.474,0.945,,,82,7814.0,6850.0,122.0,,,,,,0,0,0,0,,,,,,0,+0% /Prom,0,+0% /Prom,22,+22% /Prom,2020-10-20,6,0.0,0.0 Lt. Mes,0,0 DIM,Sin Terc. Lactancia,0 Mastitis,No Activa,0 Cojeras,No Activa,0 Crías,0 Días,CF,CF
RC,,CF,,325                 ,,,HO,He:Rp,17,2279,2279,2m,Nc,2020-04-07,35.0,2020-04-08,35.4,0.381,2020-06-01,59.0,0.43700000000000006,0.436,,,,,,,67.5,,67.5,,1.608,,0,0,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,$600,,,,,,,,,,,,325,325,,,,,,,,,,,,,,,,,,,2021-05-21,,,,,,,,,,,,,,,,,0.526,1.073,,,98,5942.0,5937.0,105.0,,,,,,0,0,0,0,,,,,,0,+0% /Prom,0,+0% /Prom,5,+5% /Prom,2020-10-20,6,0.0,0.0 Lt. Mes,0,0 DIM,Sin Terc. Lactancia,0 Mastitis,No Activa,0 Cojeras,No Activa,0 Crías,0 Días,CF,CF
RC,,CF,,326                 ,,,HO,He:Rp,20,2387,2387,2m,Nc,2020-04-10,35.0,2020-04-11,35.2,0.222,2020-06-01,62.0,0.525,0.519,,,,,,,70.5,,70.5,,1.8090000000000002,,0,0,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,$600,,,,,,,,,,,,326,326,,,,,,,,,,,,,,,,,,,2021-05-24,,,,,,,,,,,,,,,,,0.684,1.192,,,94,5018.0,5018.0,94.0,,,,,,0,0,0,0,,,,,,0,+0% /Prom,0,+0% /Prom,-6,-6% /Prom,2020-10-20,6,0.0,0.0 Lt. Mes,0,0 DIM,Sin Terc. Lactancia,0 Mastitis,No Activa,0 Cojeras,No Activa,0 Crías,0 Días,CF,CF
RC,,CF,,327                 ,,,HO(75%) x JE(25%),He:Rp,17,250J,250J,2m,Nc,2020-04-08,35.0,2020-04-09,35.0,,2020-06-01,56.0,0.396,0.389,,,,,,,64.5,,64.5,,1.574,,0,0,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,$600,,,,,,,,,,,,327,327,,,,,,,,,,,,,,,,,,,2021-05-22,,,,,,,,,,,,,,,,,0.8420000000000001,1.037,,,81,5242.0,5101.0,87.0,,,,,,0,0,0,0,,,,,,0,+0% /Prom,0,+0% /Prom,-13,-13% /Prom,2020-10-20,6,0.0,0.0 Lt. Mes,0,0 DIM,Sin Terc. Lactancia,0 Mastitis,No Activa,0 Cojeras,No Activa,0 Crías,0 Días,CF,CF
RC,,CF,,328                 ,,,HO(75%) x GY(25%),He:Rp,26,2429,2429,2m,Nc,2020-04-08,38.0,2020-04-09,38.1,0.1,2020-06-01,60.0,0.413,0.40700000000000003,,,,,,,68.5,,68.5,,1.672,,0,0,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,$600,,,,,,,,,,,,328,328,,,,,,,,,,,,,,,,,,,2021-05-22,,,,,,,,,,,,,,,,,0.789,1.111,,,1,4982.0,4982.0,88.0,,,,,,0,0,0,0,,,,,,0,+0% /Prom,0,+0% /Prom,-12,-12% /Prom,2020-10-20,6,0.0,0.0 Lt. Mes,0,0 DIM,Sin Terc. Lactancia,0 Mastitis,No Activa,0 Cojeras,No Activa,0 Crías,0 Días,CF,CF
RC,,CF,,329                 ,,,HO,He:Rp,26,2449,2449,2m,Nc,2020-04-10,39.0,2020-04-11,38.9,-0.111,2020-06-01,62.0,0.45299999999999996,0.442,,,,,,,70.5,,70.5,,1.8090000000000002,,0,0,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,$600,,,,,,,,,,,,329,329,,,,,,,,,,,,,,,,,,,2021-05-24,,,,,,,,,,,,,,,,,1.158,1.192,,,90,6069.0,6069.0,106.0,,,,,,0,0,0,0,,,,,,0,+0% /Prom,0,+0% /Prom,6,+6% /Prom,2020-10-20,6,0.0,0.0 Lt. Mes,0,0 DIM,Sin Terc. Lactancia,0 Mastitis,No Activa,0 Cojeras,No Activa,0 Crías,0 Días,CF,CF
RC,,CF,,330                 ,,,HO,He:Rp,29,2423,2423,2m,Nc,2020-04-12,35.0,2020-04-13,35.1,0.125,2020-06-01,56.0,0.426,0.42,,,,,,,64.5,,64.5,,1.745,,0,0,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,$600,,,,,,,,,,,,330,330,,,,,,,,,,,,,,,,,,,2021-05-26,,,,,,,,,,,,,,,,,0.684,1.12,,,92,3576.0,3576.0,71.0,,,,,,0,0,0,0,,,,,,0,+0% /Prom,0,+0% /Prom,-29,-29% /Prom,2020-10-20,6,0.0,0.0 Lt. Mes,0,0 DIM,Sin Terc. Lactancia,0 Mastitis,No Activa,0 Cojeras,No Activa,0 Crías,0 Días,CF,CF
RC,,CF,,331                 ,,,HO,He:Rp,17,2236,2236,2m,Nc,2020-04-13,35.0,2020-04-14,35.3,0.28,2020-06-01,51.0,0.32799999999999996,0.327,,,,,,,59.5,,59.5,,1.6540000000000001,,0,0,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,$600,,,,,,,,,,,,331,331,,,,,,,,,,,,,,,,,,,2021-05-27,,,,,,,,,,,,,,,,,0.474,1.041,,,85,5130.0,4908.0,86.0,,,,,,0,0,0,0,,,,,,0,+0% /Prom,0,+0% /Prom,-14,-14% /Prom,2020-10-20,6,0.0,0.0 Lt. Mes,0,0 DIM,Sin Terc. Lactancia,0 Mastitis,No Activa,0 Cojeras,No Activa,0 Crías,0 Días,CF,CF
RC,,CF,,332                 ,,,HO,He:Rp,17,2325,2325,2m,Nc,2020-04-14,37.0,2020-04-15,37.0,,2020-06-01,65.0,0.596,0.583,,,,,,,73.5,,73.5,,2.101,,0,0,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,$600,,,,,,,,,,,,332,332,,,,,,,,,,,,,,,,,,,2021-05-28,,,,,,,,,,,,,,,,,1.2109999999999999,1.354,,,88,5912.0,5869.0,102.0,,,,,,0,0,0,0,,,,,,0,+0% /Prom,0,+0% /Prom,2,+2% /Prom,2020-10-20,6,0.0,0.0 Lt. Mes,0,0 DIM,Sin Terc. Lactancia,0 Mastitis,No Activa,0 Cojeras,No Activa,0 Crías,0 Días,CF,CF
RC,,CF,,333                 ,,,HO,He:Rp,17,2094,2094,2m,Nc,2020-04-16,35.0,2020-04-17,35.4,0.41700000000000004,2020-06-01,52.0,0.369,0.37,,,,,,,60.5,,60.5,,1.835,,0,0,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,$600,,,,,,,,,,,,333,333,,,,,,,,,,,,,,,,,,,2021-05-30,,,,,,,,,,,,,,,,,0.368,1.13,,,83,5402.0,5341.0,98.0,,,,,,0,0,0,0,,,,,,0,+0% /Prom,0,+0% /Prom,-2,-2% /Prom,2020-10-20,6,0.0,0.0 Lt. Mes,0,0 DIM,Sin Terc. Lactancia,0 Mastitis,No Activa,0 Cojeras,No Activa,0 Crías,0 Días,CF,CF
RC,,CF,,334                 ,,,HO,He:Rp,29,1264,1264,2m,Nc,2020-04-18,35.0,2020-04-19,34.9,-0.1,2020-06-01,50.0,0.35100000000000003,0.341,,,,,,,58.5,,58.5,,1.889,,0,0,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,$600,,,,,,,,,,,,334,334,,,,,,,,,,,,,,,,,,,2021-06-01,,,,,,,,,,,,,,,,,0.579,1.136,,,58,7159.0,6593.0,116.0,,,,,,0,0,0,0,,,,,,0,+0% /Prom,0,+0% /Prom,16,+16% /Prom,2020-10-20,6,0.0,0.0 Lt. Mes,0,0 DIM,Sin Terc. Lactancia,0 Mastitis,No Activa,0 Cojeras,No Activa,0 Crías,0 Días,CF,CF
