Fecha,Id,Evento,Resultado,Categorías,Toro,Operario,Comentarios,Evento(0)
2019-03-13,1742B,DPSEC,Positivo,,,,,0
2019-03-13,1508,VAREP,,,,,,0
2019-03-13,1251,EXREP,OVSYN,,,,,0
2019-03-13,1874,DP5,Cargada,,,,,0
2019-03-13,1733,DP5,Cargada,,,,,0
2019-03-13,1904,DPR,Cargada,,5,,,0
2019-03-13,1859,DP5,Cargada,,,,,0
2019-03-13,1864,ECOGR,Dudoso,,,,,0
2019-03-13,1749B,EXREP,OVSYN,,,,,0
2019-03-13,1867,ECOGR,Positivo,,1,,,0
2019-03-13,1475,EXREP,SV,,,,ojo al celo,0
2019-03-13,1285,EXREP,OVSYN,,,,"con dispositivo, O.lisos",0
2019-03-13,1134,EXREP,SV,,,,ojo al celo,0
2019-03-13,1711,1PAR,>,,9,,,0
2019-03-13,1232,ECOGR,Negativo,,,,cli zincrocel,0
2019-03-13,1580,EXREP,INR,,,,leve sucia zincrocel,0
2019-03-13,1264,EXREP,SV,,,,cld zincrocel,0
2019-03-13,1901,EXREP,SV,,,,cli zincrocel,0
2019-03-13,1642,EXREP,SV,,,,cld zincrocel,0
2019-03-13,1286,EXREP,INR,,,,O.lisos,0
2019-03-13,1884,ECOGR,Dudoso,,,,posible servicio,0
2019-03-13,1818,DPR,Cargada,,1,,,0
2019-03-13,1973,DPR,Cargada,,1,,,0
2019-03-13,9180,ECOGR,Negativo,,,,"leve sucia zincrocel, repetir el 23",0
2019-03-13,2062,VAREP,,,,,,0
2019-03-13,248J,VAREP,,,,,,0
2019-03-13,1618,ECOGR,Negativo,,,,"sucia zincrocel, 1 b tylan no sv, repetir el 24 zincrocel y sv",0
2019-03-13,1979,EXREP,OVSYN,,,,cli,0
2019-03-13,1993,ECOGR,Positivo,,1,,,0
2019-03-13,7150,EXREP,SV,,,,"ojo al celo, sv",0
2019-03-13,8100,ECOGR,Dudoso,,,,,0
2019-03-13,2033,ECO2,Positivo,,,,,0
2019-03-13,1634,EXREP,INR,,,,,0
2019-03-13,1099,EXREP,INR,,,,,0
2019-03-13,248J,EXREP,INR,,,,"zincrocel, leve sucia, 2 b oxi",0
2019-03-13,1960,ECO2,Positivo,,,,,0
2019-03-13,2036,VAREP,,,,,,0
2019-03-13,9021,ECO2,Positivo,,,,,0
2019-03-13,1707,EXREP,SV,,,,cld zincrocel,0
2019-03-13,1588,EXREP,SUCIA,,,,"zincrocel, 3 b oxi, no sv",0
2019-03-13,2029,EXREP,INR,,,,,0
2019-03-13,1796B,ECOGR,Negativo,,,,"ME, zincrocel, secar y lacto",0
2019-03-13,653,EXREP,INR,,,,,0
2019-03-13,1085,EXREP,METRITIS,,,,pentriland zincrocel,0
2019-03-13,2055,ECOGR,Negativo,,,,o.lisos,0
2019-03-13,1929,ECOGR,Negativo,,,,zincrocel el 24 marzo,0
2019-03-13,1927,DPSEC,Positivo,,,,,0
2019-03-13,1627,VAREP,,,,,,0
2019-03-13,9037,DP5,Cargada,,,,,0
2019-03-13,1071,EXREP,SV,,,,ojo al celo,0
2019-03-13,9152,EXREP,SV,,,,ojo al celo,0
2019-03-13,2044,VAREP,,,,,,0
2019-03-13,1785B,EXREP,OVSYN,,,,cld,0
2019-03-13,1930,DP5,Cargada,,,,,0
2019-03-13,1965,EXREP,SV,,,,cld zincrocel,0
2019-03-13,2044,EXREP,INR,,,,,0
2019-03-13,2036,EXREP,O. LISOS,,,,INR,0
2019-03-13,1966,EXREP,INR,,,,,0
2019-03-13,1689,DPR,Cargada,,1,,,0
2019-03-13,1966,VAREP,,,,,,0
2019-03-13,254J,ECOGR,Positivo,,20,,,0
2019-03-13,1979,ECOGR,Negativo,,,,cli Ovsynch,0
2019-03-13,1184,EXREP,INR,,,,,0
2019-03-13,7132,VAREP,,,,,,0
2019-03-13,1573,EXREP,SV,,,,cld zincrocel,0
2019-03-13,1627,EXREP,INR,,,,,0
2019-03-13,7177,ECOGR,Negativo,,,,cld ovsynch,0
2019-03-13,7177,EXREP,OVSYN,,,,,0
2019-03-13,7033,EXREP,INR,,,,,0
2019-03-13,1202,EXREP,O. LISOS,,,,,0
2019-03-13,7132,EXREP,INR,,,,leve sucia zincrocel,0
2019-03-13,2001,DPR,Cargada,,14,,,0
2019-03-13,2040,DPSEC,Positivo,,,,,0
2019-03-13,2023,EXREP,SUCIA,,,,"zincrocel, 3 b oxi",0
2019-03-13,9151,EXREP,SV,,,,"zincrocel el 23 marzo, sv",0
2019-03-13,2437,2SER,Repetir,Inseminación,11,FERNANDO,4:00,0
2019-03-13,9176,EXREP,INR,,,,,0
2019-03-13,1603,DP5,Cargada,,,,,0
2019-03-13,2049,EXREP,SV,,,,cld zincrocel,0
2019-03-13,8010,EXREP,SV,,,,cld zincrocel,0
2019-03-13,6054,EXREP,INR,,,,leve sucia zincrocel,0
2019-03-13,8209,EXREP,INR,,,,,0
2019-03-13,8209,VAREP,,,,,,0
2019-03-13,1695,EXREP,SV,,,,cld zincrocel,0
2019-03-13,264J,EXREP,INR,,,,,0
2019-03-13,264J,VAREP,,,,,,0
2019-03-13,239J,EXREP,INR,,,,,0
2019-03-13,1787B,ECOGR,Negativo,,,,Secar y lacto,0
2019-03-13,252J,ECOGR,Positivo,,92,,,0
2019-03-13,9190,EXREP,INR,,,,leve sucia zincrocel 2 baños,0
2019-03-13,2042,ECO2,Positivo,,,,,0
2019-03-13,2009,EXREP,SV,,,,cld zincrocel,0
2019-03-13,1957,DPR,Cargada,,1,,,0
2019-03-13,1564,EXREP,INR,,,,,0
2019-03-13,1937,ECOGR,Negativo,,,,"sucia, zincrocel 2 b oxi. no sv",0
2019-03-13,2022,ECOGR,Positivo,,20,,,0
2019-03-13,9188,ECOGR,Negativo,,,,ovsynch,0
2019-03-13,8096,EXREP,SV,,,,ojo al celo,0
2019-03-13,9161,EXREP,INR,,,,"leve sucia, zincrocel",0
2019-03-13,9188,EXREP,OVSYN,,,,si entra antes sv,0
2019-03-13,7031,ECOGR,Positivo,,80,,,0
2019-03-13,2469,EXREP,INR,,,,leve sucia zincrocel,0
2019-03-13,1023,ECOGR,Positivo,,80,,,0
2019-03-13,250J,EXREP,OVSYN,,,,QOI,0
2019-03-13,247J,EXREP,SV,,,,cli zincrocel,0
2019-03-13,1629,EXREP,O. LISOS,,,,,0
2019-03-13,2007,EXREP,SV,,,,cld zincrocel sv,0
2019-03-13,1951,EXREP,OVSYN,,,,cld,0
2019-03-13,1504,ECOGR,Negativo,,,,revisar,0
2019-03-13,1614,EXREP,OVSYN,,,,cld,0
2019-03-13,1692,DPSEC,Positivo,,,,,0
2019-03-13,1523,EXREP,SV,,,,cld zincrocel,0
2019-03-13,9092,EXREP,SV,,,,zincrocel el 24 marzo,0
2019-03-13,1933,EXREP,INR,,,,leve sucia zincrocel,0
2019-03-13,1576,EXREP,INR,,,,"2 b oxi, zincrocel",0
2019-03-12,1999,2SER,Repetir,Inseminación/Ovsynch,11,NELSON,5:05,0
2019-03-12,1584,2SER,Repetir,Inseminación,17,FERNANDO,16:00,0
2019-03-12,9195,2SER,Repetir,Inseminación/Ovsynch,1,NELSON,6:15,0
2019-03-12,1484,2SER,Repetir,Inseminación/Ovsynch,1,NELSON,5:55,0
2019-03-12,1845,2SER,Repetir,Inseminación/Ovsynch,11,NELSON,4:50,0
2019-03-12,1944,2SER,Repetir,Inseminación/Ovsynch,18,NELSON,5:00,0
2019-03-12,4196,2SER,Repetir,Inseminación/Ovsynch,20,NELSON,6:08,0
2019-03-11,1184,1PAR,>,M,9,,,0
2019-03-11,1554,2SER,Repetir,Inseminación/Toro,80,,sv1  5:30,0
2019-03-11,8138,1PAR,>,M,80,,,0
2019-03-11,1843,LACIN,-,Lactoinduccion,,,,0
2019-03-11,1955,2SER,Repetir,Inseminación/Toro,80,,sv1 5:00,0
2019-03-10,1932,2SER,Repetir,Inseminación,18,NELSON,5:00,0
2019-03-10,1547,2SER,Repetir,Inseminación/Ovsynch,17,FERNANDO,5:00,0
2019-03-10,1370,2SER,Repetir,Inseminación/Ovsynch,92,FERNANDO,5:00,0
2019-03-10,9131,2SER,Repetir,Inseminación/Toro,80,,sv 1 5:00,0
2019-03-10,6037,2SER,Repetir,Inseminación/Ovsynch,17,FERNANDO,4:30,0
2019-03-10,1222,2SER,Repetir,Inseminación/Toro,80,,sv 1 5:00,0
2019-03-10,9156,2SER,Repetir,Inseminación/Ovsynch,17,FERNANDO,4:30,0
2019-03-10,6153,2SER,Repetir,Inseminación/Ovsynch,1,FERNANDO,4:30,0
2019-03-10,1446,2SER,Repetir,Inseminación,92,FERNANDO,15:00,0
2019-03-10,1987,2SER,Repetir,Inseminación/Ovsynch,20,FERNANDO,4:00,0
2019-03-10,1600,2SER,Repetir,Inseminación/Ovsynch,17,FERNANDO,4:30,0
2019-03-10,1697,2SER,Repetir,Inseminación/Toro,80,,sv 1 15:00,0
2019-03-10,1591,2SER,Repetir,Inseminación/Ovsynch,17,FERNANDO,4:30,0
2019-03-10,1977,2SER,Repetir,Inseminación/Ovsynch,17,FERNANDO,4:00,0
2019-03-10,1277,2SER,Repetir,Inseminación/Ovsynch,92,FERNANDO,5:00,0
2019-03-10,1815,2SER,Repetir,Inseminación/Ovsynch,20,FERNANDO,4:00,0
2019-03-10,1788B,2SER,Repetir,Inseminación/Toro/Ovsynch,17,FERNANDO,4:00,0
2019-03-09,248J,CA,>,,,,,0
2019-03-09,1624,2SER,Repetir,Inseminación/Toro,80,,sv 1 15:00,0
2019-03-09,1099,1PAR,>,H,9,,,0
2019-03-09,2081,2SER,Repetir,Toro,1,,13:00,0
2019-03-09,1725B,2SER,Repetir,Inseminación,17,FERNANDO,4:00,0
2019-03-09,1751,VEN,,,,,,0
2019-03-08,1598,2SER,Repetir,Inseminación,20,FERNANDO,4:00,0
2019-03-08,2044,CA,>,,,,,0
2019-03-08,2035,2SER,Repetir,Inseminación,18,NELSON,16:00,0
2019-03-08,9122,2SER,Repetir,Inseminación,17,FERNANDO,,0
2019-03-08,1552,2SER,Repetir,Inseminación,17,FERNANDO,15:00,0
2019-03-07,1858,MASSB,,ADP,,,,0
2019-03-07,1126,2SER,Repetir,Inseminación,20,NELSON,14:00,0
2019-03-07,1484,MASSB,,ADP,,,,0
2019-03-07,1693,LACIN,-,Lactoinduccion,,,,0
2019-03-07,1710,MASSB,,AD1/AI1/PD1/PI1,,,,0
2019-03-07,1742B,MASSB,,,,,,0
2019-03-07,1944,MASSB,,PD1/PI1,,,,0
2019-03-07,7033,MASSB,,PI1,,,,0
2019-03-07,1751,MASSB,,AD2/AI2/PD2/PI2,,,Intoxicada. Se suministró agua con aceite mediante sonda.,0
2019-03-07,2042,MASSB,,,,,,0
2019-03-07,7031,MASSB,,ADP,,,,0
2019-03-07,1966,MASSB,,,,,,0
2019-03-07,2038,MASSB,,,,,,0
2019-03-07,2036,MASSB,,PD2/PIP,,,,0
2019-03-07,1874,MASSB,,PD1/PIP,,,,0
2019-03-07,1930,MASSB,,,,,,0
2019-03-07,7132,MASSB,,AD1/AI1,,,,0
2019-03-07,1951,MASSB,,,,,,0
2019-03-07,1981,MASSB,,,,,,0
2019-03-07,1929,MASSB,,PD2,,,,0
2019-03-07,242J,MASSB,,,,,,0
2019-03-07,25B,MASSB,,ADP,,,,0
2019-03-07,2001,MASSB,,AI2,,,,0
2019-03-07,1787B,CA,>,,,,,0
2019-03-07,9092,MASSB,,AD1/PI1,,,,0
2019-03-07,1845,MASSB,,AD2/AI2/PD1/PI1,,,,0
2019-03-07,1685,MASSB,,AD1/AI2/PI1,,,,0
2019-03-07,1867,MASSB,,,,,,0
2019-03-07,9170,2SER,Repetir,Inseminación/Toro,80,,sv 1 4:00,0
2019-03-07,1836,1PAR,>,M,9,,,0
2019-03-07,243J,MASSB,,AIP,,,,0
2019-03-07,1970,MASSB,,AIP,,,,0
2019-03-07,1681,MASSB,,PD1,,,,0
2019-03-07,6054,1PAR,>,H,1,,,0
2019-03-07,1286,LACIN,-,Lactoinduccion,,,,0
2019-03-07,1881,MASSB,,AD1/AI2,,,,0
2019-03-07,1789B,MASSB,,,,,,0
2019-03-07,1985,MASSB,,,,,,0
2019-03-07,9195,MASSB,,PDP,,,,0
2019-03-07,1879,MASSB,,,,,,0
2019-03-06,1563,VEN,,Enfermedad,,,g,0
2019-03-06,1406,1PAR,>,M,1,,,0
2019-03-05,2469,CA,>,,,,,0
2019-03-05,1085,1PAR,>,ABORTO,,,,0
2019-03-05,257J,1PAR,>,H,6,,,0
2019-03-05,1170,2SER,Repetir,Inseminación/Toro,80,,sv 1 15:00,0
2019-03-05,1738B,1PAR,>,M,9,,,0
2019-03-05,1481,2SER,Repetir,Inseminación,17,FERNANDO,5:00,0
2019-03-04,1435,2SER,Repetir,Inseminación/Toro,80,,sv 1,0
2019-03-04,1777,2SER,Repetir,Inseminación/Toro,80,,sv 1 15:00,0
2019-03-04,1822,2SER,Repetir,Inseminación/Toro,80,,sv 1,0
2019-03-04,1148,2SER,Repetir,Inseminación/Toro,80,,,0
2019-03-04,243J,2SER,Repetir,Inseminación,18,NELSON,15:30,0
2019-03-04,9152,CA,>,,,,se puso ette el 10 marzo,0
2019-03-03,1985,2SER,Repetir,Inseminación,11,NELSON,5:00,0
2019-03-03,1686,2SER,Repetir,Inseminación,11,FERNANDO,4:30,0
2019-03-03,2032,2SER,Repetir,Inseminación,11,NELSON,15:00,0
2019-03-02,1599,DESC,,Enfermedad,,,g,0
2019-03-02,1944,2SER,Repetir,Inseminación,18,NELSON,14:40,0
2019-03-02,1777,2SER,Repetir,Inseminación/Toro,80,,sv 1 5:00,0
2019-03-02,4271,2SER,Repetir,Inseminación,17,FERNANDO,5:00,0
2019-03-02,CC1,1PAR,>,M,1,,,0
2019-03-02,1523,CA,>,,,,,0
2019-03-02,1183,2SER,Repetir,Inseminación,92,FERNANDO,5:00,0
2019-03-01,1736,2SER,Repetir,Inseminación,17,FERNANDO,15:00,0
2019-02-28,1607,2SER,Repetir,Inseminación,17,FERNANDO,5:00},0
2019-02-28,1553,2SER,Repetir,Inseminación/Toro,80,,sv 1,0
2019-02-28,1564,1PAR,>,H,1,,,0
2019-02-28,1835,2SER,Repetir,Inseminación,18,NELSON,15:30,0
2019-02-28,2027,2SER,Repetir,Inseminación,20,FERNANDO,5:00,0
2019-02-28,8029,2SER,Repetir,Inseminación,1,FERNANDO,15:00,0
2019-02-28,1329,2SER,Repetir,Inseminación,1,FERNANDO,15:00,0
2019-02-28,1236,CA,>,,,,,0
2019-02-28,1933,1PAR,>,H,9,,,0
2019-02-27,1491,ECOGR,Positivo,,1,,,0
2019-02-27,1796,DPSEC,Positivo,,,,,0
2019-02-27,1891,DP5,Cargada,,,,,0
2019-02-27,1767B,EXREP,O. LISOS,,,,vitaminas,0
2019-02-27,1820,DPR,Cargada,,11,,,0
2019-02-27,1984,EXREP,DESCARTE,,,,x abortos y leche,0
2019-02-27,1552,EXREP,INR,,,,,0
2019-02-27,1904,ECO2,Positivo,,,,,0
2019-02-27,1927,SEC,ph Urinario,,,,,0
2019-02-27,2032,EXREP,SV,,,,cld ette,0
2019-02-27,1580,EXREP,INR,,,,,0
2019-02-27,1599,EXREP,DESCARTE,,,,"Secó la leche, descarte leucosis",0
2019-02-27,1649,REABS,0,,,,,0
2019-02-27,9033,DP5,Cargada,,,,,0
2019-02-27,8096,EXREP,SV,,,,ojo al celo,0
2019-02-27,1777,ECOGR,Negativo,,,,ME ette dpc ette el 10 marzo,0
2019-02-27,1370,EXREP,OVSYN,,,,,0
2019-02-27,248J,EXREP,SUCIA,,,,ceftiofur 20x4 ette,0
2019-02-27,1772B,SEC,ph Urinario,,,,,0
2019-02-27,241J,EXREP,INR,,,,,0
2019-02-27,1547,EXREP,OVSYN,,,,,0
2019-02-27,9190,EXREP,INR,,,,,0
2019-02-27,1845,EXREP,OVSYN,,,,cld o,0
2019-02-27,1547,ECOGR,Negativo,,,,cli ovsynch,0
2019-02-27,1921,EXREP,INR,,,,leve sucia ette,0
2019-02-27,6037,ECOGR,Negativo,,,,Ovsynch,0
2019-02-27,1264,VAREP,,,,,,0
2019-02-27,1853,DPSEC,Positivo,,,,,0
2019-02-27,9165,DPSEC,Positivo,,,,,0
2019-02-27,1627,EXREP,INR,,,,leve sucia ette,0
2019-02-27,264J,EXREP,INR,,,,leve sucia ette 2 b oxi,0
2019-02-27,1910,DP5,Cargada,,,,,0
2019-02-27,1784B,EXREP,O. LISOS,,,,vitaminas,0
2019-02-27,9025,DPSEC,Positivo,,,,,0
2019-02-27,1588,EXREP,INR,,,,,0
2019-02-27,1853,SEC,ph Urinario,,,,,0
2019-02-27,2071,SEC,ph Urinario,,,,,0
2019-02-27,1126,EXREP,OVSYN,,,,cld,0
2019-02-27,1744,DPR,Cargada,,11,,,0
2019-02-27,2023,EXREP,SUCIA,,,,"leve sucia ette, 1 b tylan ette el 10 marzo y sv",0
2019-02-27,9092,VAREP,,,,,,0
2019-02-27,1419,SEC,ph Urinario,,,,,0
2019-02-27,1922,ECOGR,Positivo,,12,,,0
2019-02-27,1544,DPR,Cargada,,12,,,0
2019-02-27,1987,EXREP,OVSYN,,,,cli,0
2019-02-27,4271,EXREP,SV,,,,cli ette,0
2019-02-27,1484,ECOGR,Negativo,,,,ovsynch,0
2019-02-27,9165,SEC,ph Urinario,,,,,0
2019-02-27,1049,REABS,0,,,,,0
2019-02-27,1552,VAREP,,,,,,0
2019-02-27,1264,EXREP,INR,,,,,0
2019-02-27,1071,VAREP,,,,,,0
2019-02-27,1944,EXREP,OVSYN,,,,cld,0
2019-02-27,705,DPSEC,Positivo,,,,,0
2019-02-27,9156,ECOGR,Negativo,,,,Ovsynch,0
2019-02-27,1829,ECOGR,Positivo,,80,,,0
2019-02-27,9156,EXREP,OVSYN,,,,,0
2019-02-27,1957,ECO2,Positivo,,,,,0
2019-02-27,2078,DPR,Cargada,,14,,,0
2019-02-27,1813,ECOGR,Positivo,,1,,,0
2019-02-27,2049,EXREP,SUCIA,,,,ette 1 b tylan,0
2019-02-27,9195,ECOGR,Negativo,,,,ovsyn cld,0
2019-02-27,6153,EXREP,OVSYN,,,,cld,0
2019-02-27,2003,SEC,ph Urinario,,,,,0
2019-02-27,6153,ECOGR,Negativo,,,,Ovsynch cld,0
2019-02-27,1370,ECOGR,Negativo,,,,ovsynch,0
2019-02-27,1630,ECO2,Positivo,,,,,0
2019-02-27,2017,EXREP,O. LISOS,,,,Belamyl,0
2019-02-27,1847,DP5,Cargada,,,,,0
2019-02-27,1788B,ECOGR,Negativo,,,,ovsynch,0
2019-02-27,1071,EXREP,INR,,,,,0
2019-02-27,1508,EXREP,INR,,,,leve sucia ette,0
2019-02-27,1940,EXREP,INR,,,,,0
2019-02-27,1725B,ECOGR,Dudoso,,,,Posible ME,0
2019-02-27,1965,EXREP,SV,,,,ojo al celo,0
2019-02-27,1475,EXREP,SV,,,,cld ette,0
2019-02-27,1556,VAREP,,,,,,0
2019-02-27,1968,DP5,Cargada,,,,,0
2019-02-27,1166,2SER,Repetir,Inseminación,1,FERNANDO,4:00,0
2019-02-27,1587,SEC,ph Urinario,,,,,0
2019-02-27,2469,EXREP,INR,,,,leve sucia ette,0
2019-02-27,9176,1PAR,>,M.MUERT,9,,,0
2019-02-27,8170,DPR,Cargada,,12,,,0
2019-02-27,1591,EXREP,OVSYN,,,,"con dispositivo, O.lisos",0
2019-02-27,1599,ECOGR,Negativo,,,,,0
2019-02-27,1788B,EXREP,OVSYN,,,,,0
2019-02-27,247J,VAREP,,,,,,0
2019-02-27,1613,DP5,Cargada,,,,,0
2019-02-27,1999,EXREP,OVSYN,,,,cld,0
2019-02-27,1660,SEC,ph Urinario,,,,,0
2019-02-27,9120,DPR,Cargada,,13,,,0
2019-02-27,1909,DP5,Cargada,,,,,0
2019-02-27,247J,EXREP,INR,,,,,0
2019-02-27,1703,DPR,Cargada,,98,,,0
2019-02-27,18B,EXREP,O. LISOS,,,,belamyl,0
2019-02-27,261J,DPR,Cargada,,1,,,0
2019-02-27,1966,EXREP,INR,,,,,0
2019-02-27,1639,DP5,Cargada,,,,,0
2019-02-27,1942,ECO2,Positivo,,,,,0
2019-02-27,1311,EXREP,O. LISOS,,,,bbelamyl,0
2019-02-27,1880,DPSEC,Positivo,,,,,0
2019-02-27,9174,DPR,Cargada,,8,,,0
2019-02-27,1642,VAREP,,,,,,0
2019-02-27,1188,DPSEC,Positivo,,,,,0
2019-02-27,1014,SEC,ph Urinario,,,,,0
2019-02-27,250J,EXREP,INR,,,,,0
2019-02-27,1599,SEC,ph Urinario,,,,,0
2019-02-27,653,VAREP,,,,,,0
2019-02-27,1202,EXREP,O. LISOS,,,,"vitaminas, coja",0
2019-02-27,2029,1PAR,>,M,9,,,0
2019-02-27,2062,EXREP,INR,,,,,0
2019-02-27,250J,VAREP,,,,,,0
2019-02-27,2038,DP5,Cargada,,,,,0
2019-02-27,1791B,EXREP,CLD,,,,ette,0
2019-02-27,9141,DPR,Cargada,,1,,,0
2019-02-27,1134,EXREP,O. LISOS,,,,belamyl,0
2019-02-27,1435,ECOGR,Dudoso,,,,poco liquido,0
2019-02-27,1134,VAREP,,,,,,0
2019-02-27,1921,VAREP,,,,,,0
2019-02-27,7132,EXREP,SUCIA,,,,ette 3 b oxi,0
2019-02-27,2007,VAREP,,,,,,0
2019-02-27,1931,DPSEC,Positivo,,,,,0
2019-02-27,2044,EXREP,INR,,,,leve sucia ette,0
2019-02-27,2007,EXREP,INR,,,,,0
2019-02-27,1951,EXREP,SV,,,,cli ette sv toro,0
2019-02-27,1737,DP5,Cargada,,,,,0
2019-02-27,1049,ECO2,Negativo,,,,ME ette SV,0
2019-02-27,1542,SEC,ph Urinario,,,,,0
2019-02-27,1598,EXREP,OVSYN,,,,cld,0
2019-02-27,1188,SEC,ph Urinario,,,,,0
2019-02-27,9092,EXREP,INR,,,,,0
2019-02-27,2040,SEC,ph Urinario,,,,,0
2019-02-27,7150,VAREP,,,,,,0
2019-02-27,9151,VAREP,,,,,,0
2019-02-27,1658,ECO2,Positivo,,,,,0
2019-02-27,1884,ECOGR,Dudoso,,,,poco liquido,0
2019-02-27,1590,EXREP,SUCIA,,,,ette 2 b oxi,0
2019-02-27,9151,EXREP,INR,,,,,0
2019-02-27,1805,DP5,Cargada,,,,,0
2019-02-27,2042,ECOGR,Positivo,,92,,,0
2019-02-27,1785B,EXREP,SV,,,,ojo al celo,0
2019-02-27,8010,EXREP,O. LISOS,,,,,0
2019-02-27,1698,DPR,Cargada,,1,,,0
2019-02-27,9152,EXREP,SV,,,,cli ette,0
2019-02-27,1763B,EXREP,UT. FIBROSO,,,,,0
2019-02-27,7150,EXREP,INR,,,,,0
2019-02-27,1556,EXREP,INR,,,,,0
2019-02-27,1614,EXREP,SV,,,,ojo al celo sv,0
2019-02-27,1426,SEC,ph Urinario,,,,,0
2019-02-27,1426,DP5,Cargada,,,,,0
2019-02-27,1504,ECOGR,Dudoso,,,,,0
2019-02-27,1484,EXREP,OVSYN,,,,,0
2019-02-27,1600,EXREP,OVSYN,,,,,0
2019-02-27,1642,EXREP,INR,,,,,0
2019-02-27,2075,DP5,Cargada,,,,,0
2019-02-27,1629,EXREP,O. LISOS,,,,vitaminas,0
2019-02-27,2036,EXREP,INR,,,,leve sucia ette 1 b oxi,0
2019-02-27,1236,EXREP,INR,,,,,0
2019-02-27,9037,SEC,ph Urinario,,,,,0
2019-02-27,4196,EXREP,OVSYN,,,,cli,0
2019-02-27,2033,ECOGR,Positivo,,1,,,0
2019-02-27,6047,SEC,ph Urinario,,,,,0
2019-02-27,1277,ECOGR,Negativo,,,,ovsynch,0
2019-02-27,7033,VAREP,,,,,,0
2019-02-27,1277,EXREP,OVSYN,,,,,0
2019-02-27,9131,ECOGR,Positivo,,17,,,0
2019-02-27,1707,EXREP,O. LISOS,,,,belamyl,0
2019-02-27,7033,EXREP,INR,,,,hematoma en entrada del cuello,0
2019-02-27,1994,DPR,Cargada,,,,,0
2019-02-27,1420,1PAR,>,M,9,,,0
2019-02-27,1183,EXREP,SV,,,,cld ette,0
2019-02-27,1173,SEC,ph Urinario,,,,,0
2019-02-27,1173,DPSEC,Positivo,,,,,0
2019-02-27,1634,VAREP,,,,,,0
2019-02-27,1634,EXREP,INR,,,,,0
2019-02-27,1977,EXREP,OVSYN,,,,dispositivo o.lisos,0
2019-02-27,1695,VAREP,,,,,,0
2019-02-27,1085,SEC,ph Urinario,,,,,0
2019-02-27,2027,EXREP,SV,,,,ojo al celo,0
2019-02-27,1285,EXREP,O. LISOS,,,,belamyl,0
2019-02-27,1573,VAREP,,,,,,0
2019-02-27,8093,DP5,Cargada,,,,,0
2019-02-27,1686,EXREP,SV,,,,cld ette sv,0
2019-02-27,8028,ECOGR,Positivo,,1,,,0
2019-02-27,8209,EXREP,INR,,,,,0
2019-02-27,1514,EXREP,SV,,,,Celo hoy sv,0
2019-02-27,1270,ECO2,Positivo,,,,,0
2019-02-27,1153,DP5,Cargada,,,,,0
2019-02-27,653,EXREP,SUCIA,,,,"3 b oxi, ette",0
2019-02-27,1085,DPSEC,Positivo,,,,,0
2019-02-27,8029,ECOGR,Negativo,,,,ojo al celo sv,0
2019-02-27,9161,EXREP,SUCIA,,,,ette 2 b oxi,0
2019-02-27,1649,ECO2,Negativo,,,,"ME, ette dpc",0
2019-02-27,1227,EXREP,SV,,,,cld ette,0
2019-02-27,2009,EXREP,SV,,,,cld ette,0
2019-02-27,1695,EXREP,INR,,,,,0
2019-02-27,1573,EXREP,INR,,,,,0
2019-02-27,2034,SEC,ph Urinario,,,,,0
2019-02-27,263J,DPSEC,Positivo,,,,,0
2019-02-27,1976,ECO2,Positivo,,,,,0
2019-02-27,1815,EXREP,OVSYN,,,,cld,0
2019-02-27,1572,SEC,ph Urinario,,,,,0
2019-02-27,1735B,DPR,Cargada,,12,,,0
2019-02-27,9021,ECOGR,Positivo,,1,,,0
2019-02-27,1523,EXREP,INR,,,,leve sucia ette,0
2019-02-27,1470,ECO2,Positivo,,,,,0
2019-02-26,1681,ABO,>,,,,leve sucia ette no sv,0
2019-02-26,1602,2SER,Repetir,Inseminación,9,FERNANDO,5:00,0
2019-02-26,1514,2SER,Repetir,Inseminación,17,FERNANDO,15:00,0
2019-02-26,1866,2SER,Repetir,Inseminación,20,FERNANDO,15:00,0
2019-02-25,1879,2SER,Repetir,Inseminación/Ovsynch,1,NELSON,6:10,0
2019-02-25,241J,1PAR,>,H.MUERT/Pretérmino/Distocia,,,,0
2019-02-25,2039,2SER,Repetir,Inseminación/Ovsynch,11,NELSON,6:06,0
2019-02-25,1710,2SER,Repetir,Inseminación/Ovsynch,1,NELSON,5:56,0
2019-02-25,1702,2SER,Repetir,Inseminación/Ovsynch,18,NELSON,5:53,0
2019-02-25,1576,EXREP,INR,,,,,0
2019-02-25,1576,1PAR,>,M,1,,,0
2019-02-25,1981,2SER,Repetir,Inseminación/Ovsynch,18,NELSON,6:03,0
2019-02-25,1721,2SER,Repetir,Inseminación/Ovsynch,1,NELSON,4:454,0
2019-02-25,1953,2SER,Repetir,Inseminación/Ovsynch,1,NELSON,5:59,0
2019-02-24,9190,1PAR,>,H/Distocia,7,,,0
2019-02-24,1492,2SER,Repetir,Inseminación/Ovsynch,1,FERNANDO,4:30,0
2019-02-24,2052,2SER,Repetir,Inseminación/Ovsynch,11,FERNANDO,5:00,0
2019-02-24,238J,2SER,Repetir,Inseminación/Ovsynch,97,FERNANDO,4:00,0
2019-02-24,1174,2SER,Repetir,Inseminación,93,FERNANDO,15:00,0
2019-02-24,1145,2SER,Repetir,Inseminación,1,FERNANDO,4:30,0
2019-02-24,9175,2SER,Repetir,Inseminación,1,FERNANDO,14:00,0
